0  0.000000e+00 
1  3.493688e-03 
2  3.493780e-03 
3  3.493825e-03 
4  3.493743e-03 
5  3.493662e-03 
6  3.493838e-03 
7  3.493885e-03 
8  3.493589e-03 
9  3.494021e-03 
10  3.494065e-03 
11  3.493728e-03 
12  3.493688e-03 
13  3.493905e-03 
14  3.494163e-03 
15  3.493739e-03 
16  3.493697e-03 
17  3.494040e-03 
18  3.493829e-03 
19  3.493664e-03 
20  3.493921e-03 
21  3.493839e-03 
22  3.493926e-03 
23  3.493845e-03 
24  3.493973e-03 
25  3.494102e-03 
26  3.493721e-03 
27  3.494020e-03 
28  3.493763e-03 
29  3.493934e-03 
30  3.493935e-03 
31  3.493893e-03 
32  3.493894e-03 
33  3.493811e-03 
34  3.493683e-03 
35  3.493940e-03 
36  3.493940e-03 
37  3.493685e-03 
38  3.493858e-03 
39  3.493730e-03 
40  3.493730e-03 
41  3.493859e-03 
42  3.493560e-03 
43  3.494158e-03 
44  3.493690e-03 
45  3.493817e-03 
46  3.493691e-03 
47  3.494032e-03 
48  3.494075e-03 
49  3.493606e-03 
50  3.493949e-03 
51  3.493907e-03 
52  3.493951e-03 
53  3.493781e-03 
54  3.494036e-03 
55  3.493865e-03 
56  3.493951e-03 
57  3.493781e-03 
58  3.493867e-03 
59  3.493825e-03 
60  3.494166e-03 
61  3.493826e-03 
62  3.493784e-03 
63  3.493785e-03 
64  3.493956e-03 
65  3.493743e-03 
66  3.493829e-03 
67  3.493744e-03 
68  3.494000e-03 
69  3.493957e-03 
70  3.493744e-03 
71  3.493873e-03 
72  3.493660e-03 
73  3.493873e-03 
74  3.493915e-03 
75  3.494001e-03 
76  3.493746e-03 
77  3.493916e-03 
78  3.493917e-03 
79  3.493832e-03 
80  3.493917e-03 
81  3.493747e-03 
82  3.494045e-03 
83  3.493491e-03 
84  3.493918e-03 
85  3.493961e-03 
86  3.493791e-03 
87  3.493919e-03 
88  3.493578e-03 
89  3.493663e-03 
90  3.493834e-03 
91  3.494004e-03 
92  3.493748e-03 
93  3.494004e-03 
94  3.494005e-03 
95  3.493962e-03 
96  3.493748e-03 
97  3.493962e-03 
98  3.494047e-03 
99  3.494048e-03 
100  3.494005e-03 
