0  5.513039e-03  5.513039e-03
1  5.472890e-03  5.472890e-03
2  5.474306e-03  5.474306e-03
3  5.455546e-03  5.455546e-03
4  5.354088e-03  5.354088e-03
5  5.378191e-03  5.378191e-03
6  5.405165e-03  5.405165e-03
7  5.362653e-03  5.362653e-03
8  5.331553e-03  5.331553e-03
9  5.345063e-03  5.345063e-03
10  5.340712e-03  5.340712e-03
11  5.295094e-03  5.295094e-03
12  5.326296e-03  5.326296e-03
13  5.242263e-03  5.242263e-03
14  5.297908e-03  5.297908e-03
15  5.266199e-03  5.266199e-03
16  5.242604e-03  5.242604e-03
17  5.234411e-03  5.234411e-03
18  5.233045e-03  5.233045e-03
19  5.217988e-03  5.217988e-03
20  5.136942e-03  5.136942e-03
21  5.176357e-03  5.176357e-03
22  5.170135e-03  5.170135e-03
23  5.198074e-03  5.198074e-03
24  5.162059e-03  5.162059e-03
25  5.116829e-03  5.116829e-03
26  5.112750e-03  5.112750e-03
27  5.158594e-03  5.158594e-03
28  5.096637e-03  5.096637e-03
29  5.141117e-03  5.141117e-03
30  5.104116e-03  5.104116e-03
31  5.119042e-03  5.119042e-03
32  5.070020e-03  5.070020e-03
33  5.092776e-03  5.092776e-03
34  5.131834e-03  5.131834e-03
35  5.072253e-03  5.072253e-03
36  5.085045e-03  5.085045e-03
37  5.147142e-03  5.147142e-03
38  5.047397e-03  5.047397e-03
39  5.093127e-03  5.093127e-03
40  5.031904e-03  5.031904e-03
41  5.061548e-03  5.061548e-03
42  5.112167e-03  5.112167e-03
43  5.120089e-03  5.120089e-03
44  5.068726e-03  5.068726e-03
45  5.101546e-03  5.101546e-03
46  5.080120e-03  5.080120e-03
47  5.052826e-03  5.052826e-03
48  5.067785e-03  5.067785e-03
49  5.045744e-03  5.045744e-03
50  5.024910e-03  5.024910e-03
51  5.070843e-03  5.070843e-03
52  5.032969e-03  5.032969e-03
53  5.059428e-03  5.059428e-03
54  5.074603e-03  5.074603e-03
55  5.027163e-03  5.027163e-03
56  5.043380e-03  5.043380e-03
57  5.094297e-03  5.094297e-03
58  4.998030e-03  4.998030e-03
59  5.007919e-03  5.007919e-03
60  4.967287e-03  4.967287e-03
61  5.034864e-03  5.034864e-03
62  5.023961e-03  5.023961e-03
63  5.033206e-03  5.033206e-03
64  5.004823e-03  5.004823e-03
65  5.023249e-03  5.023249e-03
66  5.000296e-03  5.000296e-03
67  4.958039e-03  4.958039e-03
68  4.995406e-03  4.995406e-03
69  4.946966e-03  4.946966e-03
70  4.936714e-03  4.936714e-03
71  4.995525e-03  4.995525e-03
72  4.956235e-03  4.956235e-03
73  4.987883e-03  4.987883e-03
74  5.013866e-03  5.013866e-03
75  4.963566e-03  4.963566e-03
76  4.963926e-03  4.963926e-03
77  5.030482e-03  5.030482e-03
78  4.979631e-03  4.979631e-03
79  4.995167e-03  4.995167e-03
80  4.981785e-03  4.981785e-03
81  5.021944e-03  5.021944e-03
82  4.962365e-03  4.962365e-03
83  4.990870e-03  4.990870e-03
84  4.937680e-03  4.937680e-03
85  4.941541e-03  4.941541e-03
86  4.972804e-03  4.972804e-03
87  5.006967e-03  5.006967e-03
88  4.959121e-03  4.959121e-03
89  4.944918e-03  4.944918e-03
90  4.968727e-03  4.968727e-03
91  4.961524e-03  4.961524e-03
92  4.924505e-03  4.924505e-03
93  5.005895e-03  5.005895e-03
94  4.943471e-03  4.943471e-03
95  4.989436e-03  4.989436e-03
96  4.982742e-03  4.982742e-03
97  4.982862e-03  4.982862e-03
98  4.948171e-03  4.948171e-03
99  4.962004e-03  4.962004e-03
