0  0.000000e+00 
1  4.972114e-03 
2  4.918268e-03 
3  4.990424e-03 
4  4.922928e-03 
5  4.972308e-03 
6  4.922098e-03 
7  4.926106e-03 
8  4.940298e-03 
9  4.936984e-03 
10  4.959623e-03 
11  4.937459e-03 
12  4.991780e-03 
13  4.948144e-03 
14  4.969413e-03 
15  4.895052e-03 
16  4.932707e-03 
17  4.909592e-03 
18  4.982985e-03 
19  4.944456e-03 
20  4.943564e-03 
21  4.941067e-03 
22  4.982200e-03 
23  4.920364e-03 
24  4.968016e-03 
25  4.944594e-03 
26  4.890697e-03 
27  4.963173e-03 
28  4.938512e-03 
29  4.973458e-03 
30  4.938664e-03 
31  4.945398e-03 
32  4.957828e-03 
33  4.963480e-03 
34  4.934323e-03 
35  4.918095e-03 
36  4.929480e-03 
37  4.955519e-03 
38  4.977724e-03 
39  4.951667e-03 
40  4.888063e-03 
41  4.949618e-03 
42  4.901943e-03 
43  4.986691e-03 
44  4.966330e-03 
45  4.890500e-03 
46  4.964049e-03 
47  4.971967e-03 
48  4.970408e-03 
49  4.908746e-03 
50  4.926199e-03 
51  4.977836e-03 
52  4.935869e-03 
53  4.888790e-03 
54  4.964286e-03 
55  4.992542e-03 
56  4.991467e-03 
57  4.942144e-03 
58  4.949135e-03 
59  4.903277e-03 
60  4.987764e-03 
61  5.019569e-03 
62  4.979511e-03 
63  4.927892e-03 
64  4.872915e-03 
65  4.960442e-03 
66  4.971725e-03 
67  4.959481e-03 
68  4.964526e-03 
69  4.918449e-03 
70  4.942265e-03 
71  4.954671e-03 
72  4.929102e-03 
73  4.976638e-03 
74  4.909473e-03 
75  4.927530e-03 
76  4.922447e-03 
77  4.946966e-03 
78  4.964526e-03 
79  4.955153e-03 
80  4.902548e-03 
81  4.957438e-03 
82  4.973283e-03 
83  4.953589e-03 
84  4.955393e-03 
85  4.947810e-03 
86  4.918449e-03 
87  4.955874e-03 
88  4.934782e-03 
89  4.916025e-03 
90  4.964166e-03 
91  4.943471e-03 
92  4.930674e-03 
93  4.908016e-03 
94  4.932849e-03 
95  4.972324e-03 
96  4.917358e-03 
97  4.891716e-03 
98  4.913235e-03 
99  4.954070e-03 
100  4.957438e-03 
