0  0.000000e+00 
1  1.553771e-02 
2  1.584523e-02 
3  1.569900e-02 
4  1.582946e-02 
5  1.549062e-02 
6  1.581538e-02 
7  1.584228e-02 
8  1.553547e-02 
9  1.570460e-02 
10  1.565939e-02 
11  1.556127e-02 
12  1.585320e-02 
13  1.545900e-02 
14  1.563655e-02 
15  1.587206e-02 
16  1.582282e-02 
17  1.540457e-02 
18  1.570367e-02 
19  1.586611e-02 
20  1.571074e-02 
21  1.541255e-02 
22  1.560981e-02 
23  1.549149e-02 
24  1.560227e-02 
25  1.549860e-02 
26  1.542158e-02 
27  1.579199e-02 
28  1.552231e-02 
29  1.608785e-02 
30  1.564442e-02 
31  1.568997e-02 
32  1.554487e-02 
33  1.571651e-02 
34  1.569751e-02 
35  1.558308e-02 
36  1.549487e-02 
37  1.551019e-02 
38  1.562505e-02 
39  1.555621e-02 
40  1.559067e-02 
41  1.558684e-02 
42  1.587855e-02 
43  1.580329e-02 
44  1.574282e-02 
45  1.579573e-02 
46  1.560973e-02 
47  1.584847e-02 
48  1.569731e-02 
49  1.557915e-02 
50  1.597583e-02 
51  1.580704e-02 
52  1.582589e-02 
53  1.567831e-02 
54  1.568212e-02 
55  1.553318e-02 
56  1.553701e-02 
57  1.573524e-02 
58  1.576551e-02 
59  1.558298e-02 
60  1.562500e-02 
61  1.582965e-02 
62  1.556767e-02 
63  1.563263e-02 
64  1.580704e-02 
65  1.553701e-02 
66  1.562118e-02 
67  1.535565e-02 
68  1.552550e-02 
69  1.577685e-02 
70  1.561355e-02 
71  1.571249e-02 
72  1.561737e-02 
73  1.552550e-02 
74  1.561355e-02 
75  1.551398e-02 
76  1.583342e-02 
77  1.549091e-02 
78  1.543309e-02 
79  1.568212e-02 
80  1.541376e-02 
81  1.567831e-02 
82  1.567451e-02 
83  1.561355e-02 
84  1.552934e-02 
85  1.540216e-02 
86  1.555235e-02 
87  1.565929e-02 
88  1.558298e-02 
89  1.577307e-02 
90  1.563263e-02 
91  1.578063e-02 
92  1.611328e-02 
93  1.549476e-02 
94  1.556385e-02 
95  1.577685e-02 
96  1.568592e-02 
97  1.562881e-02 
98  1.539829e-02 
99  1.534788e-02 
100  1.576929e-02 
