0  0.000000e+00 
1  3.470365e-03 
2  3.527619e-03 
3  3.516962e-03 
4  3.479317e-03 
5  3.497689e-03 
6  3.471195e-03 
7  3.527657e-03 
8  3.488765e-03 
9  3.450471e-03 
10  3.461929e-03 
11  3.470654e-03 
12  3.455911e-03 
13  3.504720e-03 
14  3.482218e-03 
15  3.456871e-03 
16  3.478348e-03 
17  3.480877e-03 
18  3.511491e-03 
19  3.463434e-03 
20  3.492899e-03 
21  3.543582e-03 
22  3.481009e-03 
23  3.486213e-03 
24  3.460210e-03 
25  3.498606e-03 
26  3.506323e-03 
27  3.503772e-03 
28  3.466617e-03 
29  3.495767e-03 
30  3.511368e-03 
31  3.476612e-03 
32  3.471372e-03 
33  3.497868e-03 
34  3.496718e-03 
35  3.483007e-03 
36  3.482810e-03 
37  3.470035e-03 
38  3.459161e-03 
39  3.483417e-03 
40  3.481059e-03 
41  3.464751e-03 
42  3.474284e-03 
43  3.514455e-03 
44  3.522193e-03 
45  3.482101e-03 
46  3.474164e-03 
47  3.492557e-03 
48  3.477841e-03 
49  3.509887e-03 
50  3.488811e-03 
51  3.482553e-03 
52  3.518484e-03 
53  3.467134e-03 
54  3.490909e-03 
55  3.532195e-03 
56  3.453449e-03 
57  3.516661e-03 
58  3.515452e-03 
59  3.484907e-03 
60  3.509663e-03 
61  3.492785e-03 
62  3.477541e-03 
63  3.490811e-03 
64  3.507470e-03 
65  3.493317e-03 
66  3.498271e-03 
67  3.533625e-03 
68  3.483594e-03 
69  3.485036e-03 
70  3.492959e-03 
71  3.478123e-03 
72  3.520686e-03 
73  3.519796e-03 
74  3.471801e-03 
75  3.544620e-03 
76  3.474323e-03 
77  3.490834e-03 
78  3.482703e-03 
79  3.513144e-03 
80  3.516174e-03 
81  3.492665e-03 
82  3.493812e-03 
83  3.520989e-03 
84  3.478475e-03 
85  3.483155e-03 
86  3.493708e-03 
87  3.503036e-03 
88  3.486624e-03 
89  3.478292e-03 
90  3.490180e-03 
91  3.493636e-03 
92  3.467552e-03 
93  3.507747e-03 
94  3.482163e-03 
95  3.485049e-03 
96  3.536790e-03 
97  3.482692e-03 
98  3.488759e-03 
99  3.497850e-03 
100  3.499897e-03 
