0  3.493792e-03  3.493792e-03
1  3.493878e-03  3.493878e-03
2  3.493920e-03  3.493920e-03
3  3.493835e-03  3.493835e-03
4  3.493750e-03  3.493750e-03
5  3.493920e-03  3.493920e-03
6  3.493963e-03  3.493963e-03
7  3.493664e-03  3.493664e-03
8  3.494091e-03  3.494091e-03
9  3.494133e-03  3.494133e-03
10  3.493792e-03  3.493792e-03
11  3.493750e-03  3.493750e-03
12  3.493963e-03  3.493963e-03
13  3.494219e-03  3.494219e-03
14  3.493792e-03  3.493792e-03
15  3.493750e-03  3.493750e-03
16  3.494091e-03  3.494091e-03
17  3.493878e-03  3.493878e-03
18  3.493707e-03  3.493707e-03
19  3.493963e-03  3.493963e-03
20  3.493878e-03  3.493878e-03
21  3.493963e-03  3.493963e-03
22  3.493878e-03  3.493878e-03
23  3.494005e-03  3.494005e-03
24  3.494133e-03  3.494133e-03
25  3.493750e-03  3.493750e-03
26  3.494048e-03  3.494048e-03
27  3.493792e-03  3.493792e-03
28  3.493963e-03  3.493963e-03
29  3.493963e-03  3.493963e-03
30  3.493920e-03  3.493920e-03
31  3.493920e-03  3.493920e-03
32  3.493835e-03  3.493835e-03
33  3.493707e-03  3.493707e-03
34  3.493963e-03  3.493963e-03
35  3.493963e-03  3.493963e-03
36  3.493707e-03  3.493707e-03
37  3.493878e-03  3.493878e-03
38  3.493750e-03  3.493750e-03
39  3.493750e-03  3.493750e-03
40  3.493878e-03  3.493878e-03
41  3.493579e-03  3.493579e-03
42  3.494176e-03  3.494176e-03
43  3.493707e-03  3.493707e-03
44  3.493835e-03  3.493835e-03
45  3.493707e-03  3.493707e-03
46  3.494048e-03  3.494048e-03
47  3.494091e-03  3.494091e-03
48  3.493622e-03  3.493622e-03
49  3.493963e-03  3.493963e-03
50  3.493920e-03  3.493920e-03
51  3.493963e-03  3.493963e-03
52  3.493792e-03  3.493792e-03
53  3.494048e-03  3.494048e-03
54  3.493878e-03  3.493878e-03
55  3.493963e-03  3.493963e-03
56  3.493792e-03  3.493792e-03
57  3.493878e-03  3.493878e-03
58  3.493835e-03  3.493835e-03
59  3.494176e-03  3.494176e-03
60  3.493835e-03  3.493835e-03
61  3.493792e-03  3.493792e-03
62  3.493792e-03  3.493792e-03
63  3.493963e-03  3.493963e-03
64  3.493750e-03  3.493750e-03
65  3.493835e-03  3.493835e-03
66  3.493750e-03  3.493750e-03
67  3.494005e-03  3.494005e-03
68  3.493963e-03  3.493963e-03
69  3.493750e-03  3.493750e-03
70  3.493878e-03  3.493878e-03
71  3.493664e-03  3.493664e-03
72  3.493878e-03  3.493878e-03
73  3.493920e-03  3.493920e-03
74  3.494005e-03  3.494005e-03
75  3.493750e-03  3.493750e-03
76  3.493920e-03  3.493920e-03
77  3.493920e-03  3.493920e-03
78  3.493835e-03  3.493835e-03
79  3.493920e-03  3.493920e-03
80  3.493750e-03  3.493750e-03
81  3.494048e-03  3.494048e-03
82  3.493494e-03  3.493494e-03
83  3.493920e-03  3.493920e-03
84  3.493963e-03  3.493963e-03
85  3.493792e-03  3.493792e-03
86  3.493920e-03  3.493920e-03
87  3.493579e-03  3.493579e-03
88  3.493664e-03  3.493664e-03
89  3.493835e-03  3.493835e-03
90  3.494005e-03  3.494005e-03
91  3.493750e-03  3.493750e-03
92  3.494005e-03  3.494005e-03
93  3.494005e-03  3.494005e-03
94  3.493963e-03  3.493963e-03
95  3.493750e-03  3.493750e-03
96  3.493963e-03  3.493963e-03
97  3.494048e-03  3.494048e-03
98  3.494048e-03  3.494048e-03
99  3.494005e-03  3.494005e-03
