0  3.167777e-05  3.167777e-05 
1  1.748106e-05  1.748106e-05 
2  1.389925e-05  1.389925e-05 
3  1.109371e-05  1.109371e-05 
4  8.861975e-06  8.861975e-06 
5  7.082921e-06  7.082921e-06 
6  5.662925e-06  5.662925e-06 
7  4.528592e-06  4.528592e-06 
8  3.621979e-06  3.621979e-06 
9  2.897124e-06  2.897124e-06 
10  2.317465e-06  2.317465e-06 
11  1.853852e-06  1.853852e-06 
12  1.483020e-06  1.483020e-06 
13  1.186384e-06  1.186384e-06 
14  9.490913e-07  9.490913e-07 
15  7.592648e-07  7.592648e-07 
16  6.074076e-07  6.074076e-07 
17  4.859239e-07  4.859239e-07 
18  3.887380e-07  3.887380e-07 
19  3.109899e-07  3.109899e-07 
20  2.487916e-07  2.487916e-07 
21  1.990331e-07  1.990331e-07 
22  1.592264e-07  1.592264e-07 
23  1.273811e-07  1.273811e-07 
24  1.019049e-07  1.019049e-07 
25  8.152388e-08  8.152388e-08 
26  6.521910e-08  6.521910e-08 
27  5.217528e-08  5.217528e-08 
28  4.174022e-08  4.174022e-08 
29  3.339217e-08  3.339217e-08 
30  2.671374e-08  2.671374e-08 
31  2.137099e-08  2.137099e-08 
32  1.709679e-08  1.709679e-08 
33  1.367743e-08  1.367743e-08 
34  1.094195e-08  1.094195e-08 
35  8.753558e-09  8.753558e-09 
36  7.002846e-09  7.002846e-09 
37  5.602277e-09  5.602277e-09 
38  4.481822e-09  4.481822e-09 
39  3.585457e-09  3.585457e-09 
40  2.868366e-09  2.868366e-09 
41  2.294693e-09  2.294693e-09 
42  1.835754e-09  1.835754e-09 
43  1.468603e-09  1.468603e-09 
44  1.174883e-09  1.174883e-09 
45  9.399061e-10  9.399061e-10 
46  7.519249e-10  7.519249e-10 
47  6.015399e-10  6.015399e-10 
48  4.812319e-10  4.812319e-10 
49  3.849856e-10  3.849856e-10 
50  3.079884e-10  3.079884e-10 
51  2.463908e-10  2.463908e-10 
52  1.971126e-10  1.971126e-10 
53  1.576901e-10  1.576901e-10 
54  1.261521e-10  1.261521e-10 
55  1.009217e-10  1.009217e-10 
56  8.073732e-11  8.073732e-11 
57  6.458986e-11  6.458986e-11 
58  5.167189e-11  5.167189e-11 
59  4.133751e-11  4.133751e-11 
60  3.307001e-11  3.307001e-11 
61  2.645601e-11  2.645601e-11 
62  2.116480e-11  2.116480e-11 
63  1.693184e-11  1.693184e-11 
64  1.354547e-11  1.354547e-11 
65  1.083638e-11  1.083638e-11 
66  8.669104e-12  8.669104e-12 
67  6.935283e-12  6.935283e-12 
68  5.548227e-12  5.548227e-12 
69  4.438581e-12  4.438581e-12 
70  3.550865e-12  3.550865e-12 
71  2.840692e-12  2.840692e-12 
72  2.272554e-12  2.272554e-12 
73  1.818043e-12  1.818043e-12 
74  1.454434e-12  1.454434e-12 
75  1.163547e-12  1.163547e-12 
76  9.308379e-13  9.308379e-13 
77  7.446703e-13  7.446703e-13 
78  5.957363e-13  5.957363e-13 
79  4.765890e-13  4.765890e-13 
80  3.812712e-13  3.812712e-13 
81  3.050170e-13  3.050170e-13 
82  2.440136e-13  2.440136e-13 
83  1.952109e-13  1.952109e-13 
84  1.561687e-13  1.561687e-13 
85  1.249350e-13  1.249350e-13 
86  9.994796e-14  9.994796e-14 
87  7.995837e-14  7.995837e-14 
88  6.396670e-14  6.396670e-14 
89  5.117336e-14  5.117336e-14 
90  4.093869e-14  4.093869e-14 
91  3.275095e-14  3.275095e-14 
92  2.620076e-14  2.620076e-14 
93  2.096061e-14  2.096061e-14 
94  1.676849e-14  1.676849e-14 
95  1.341480e-14  1.341480e-14 
96  1.073184e-14  1.073184e-14 
97  8.585475e-15  8.585475e-15 
98  6.868383e-15  6.868383e-15 
99  5.494710e-15  5.494710e-15 
