0  0.000000e+00 
1  5.087526e-03 
2  4.850645e-03 
3  5.010958e-03 
4  4.935285e-03 
5  4.993225e-03 
6  4.900124e-03 
7  4.928569e-03 
8  4.870098e-03 
9  4.954864e-03 
10  5.000017e-03 
11  4.981405e-03 
12  5.054103e-03 
13  5.036263e-03 
14  5.032014e-03 
15  4.977827e-03 
16  4.899867e-03 
17  4.989077e-03 
18  4.969686e-03 
19  4.959001e-03 
20  4.881592e-03 
21  4.949375e-03 
22  4.985732e-03 
23  4.891837e-03 
24  4.968127e-03 
25  4.936473e-03 
26  5.061313e-03 
27  4.975080e-03 
28  4.914084e-03 
29  4.939249e-03 
30  4.965247e-03 
31  5.018619e-03 
32  4.927288e-03 
33  4.955393e-03 
34  5.008752e-03 
35  5.001845e-03 
36  4.915055e-03 
37  5.036048e-03 
38  4.928618e-03 
39  4.953228e-03 
40  5.101196e-03 
41  4.919297e-03 
42  5.041134e-03 
43  4.845807e-03 
44  4.973642e-03 
45  4.959241e-03 
46  5.002203e-03 
47  4.927530e-03 
48  4.971245e-03 
49  5.078477e-03 
50  4.991109e-03 
51  5.015530e-03 
52  4.954311e-03 
53  5.055421e-03 
54  4.942989e-03 
55  4.892812e-03 
56  4.941059e-03 
57  4.868387e-03 
58  4.908866e-03 
59  4.964286e-03 
60  4.871936e-03 
61  4.944556e-03 
62  4.982742e-03 
63  5.085514e-03 
64  4.919176e-03 
65  4.814092e-03 
66  4.994690e-03 
67  5.030600e-03 
68  4.978314e-03 
69  4.882813e-03 
70  4.884887e-03 
71  5.061430e-03 
72  4.972084e-03 
73  4.952867e-03 
74  4.958039e-03 
75  5.004347e-03 
76  4.917237e-03 
77  5.007681e-03 
78  5.028112e-03 
79  4.961524e-03 
80  4.873893e-03 
81  5.010418e-03 
82  4.927651e-03 
83  4.934782e-03 
84  4.900602e-03 
85  4.968127e-03 
86  5.007800e-03 
87  4.981187e-03 
88  4.922931e-03 
89  4.975440e-03 
90  4.946966e-03 
91  5.035338e-03 
92  4.986927e-03 
93  4.996718e-03 
94  4.876950e-03 
95  4.954912e-03 
96  4.855023e-03 
97  4.890497e-03 
98  5.005538e-03 
99  4.961644e-03 
100  4.972923e-03 
