0  0.000000e+00 
1  3.509557e-03 
2  3.555906e-03 
3  3.525328e-03 
4  3.466648e-03 
5  3.546143e-03 
6  3.494827e-03 
7  3.533301e-03 
8  3.479295e-03 
9  3.529911e-03 
10  3.452395e-03 
11  3.513526e-03 
12  3.536101e-03 
13  3.477333e-03 
14  3.450577e-03 
15  3.424680e-03 
16  3.484189e-03 
17  3.531386e-03 
18  3.560444e-03 
19  3.519736e-03 
20  3.420833e-03 
21  3.594474e-03 
22  3.554656e-03 
23  3.432952e-03 
24  3.431684e-03 
25  3.501347e-03 
26  3.508382e-03 
27  3.550960e-03 
28  3.476584e-03 
29  3.460440e-03 
30  3.453063e-03 
31  3.525521e-03 
32  3.524204e-03 
33  3.482725e-03 
34  3.444707e-03 
35  3.431303e-03 
36  3.497718e-03 
37  3.529489e-03 
38  3.504196e-03 
39  3.458948e-03 
40  3.499451e-03 
41  3.522105e-03 
42  3.519042e-03 
43  3.541477e-03 
44  3.387957e-03 
45  3.465861e-03 
46  3.445670e-03 
47  3.455734e-03 
48  3.557616e-03 
49  3.512379e-03 
50  3.519966e-03 
51  3.517692e-03 
52  3.489339e-03 
53  3.465656e-03 
54  3.396259e-03 
55  3.528047e-03 
56  3.541112e-03 
57  3.510320e-03 
58  3.530476e-03 
59  3.468635e-03 
60  3.436019e-03 
61  3.462221e-03 
62  3.477905e-03 
63  3.437049e-03 
64  3.513242e-03 
65  3.491705e-03 
66  3.525510e-03 
67  3.404051e-03 
68  3.516178e-03 
69  3.525955e-03 
70  3.500477e-03 
71  3.522287e-03 
72  3.496817e-03 
73  3.478512e-03 
74  3.453648e-03 
75  3.520058e-03 
76  3.490687e-03 
77  3.459387e-03 
78  3.416965e-03 
79  3.515460e-03 
80  3.473998e-03 
81  3.534851e-03 
82  3.535306e-03 
83  3.521809e-03 
84  3.420169e-03 
85  3.531424e-03 
86  3.553781e-03 
87  3.480751e-03 
88  3.488970e-03 
89  3.491847e-03 
90  3.434554e-03 
91  3.516852e-03 
92  3.516199e-03 
93  3.450759e-03 
94  3.519397e-03 
95  3.559378e-03 
96  3.535535e-03 
97  3.421977e-03 
98  3.506143e-03 
99  3.542225e-03 
100  3.453182e-03 
