0  0.000000e+00 
1  3.493826e-03 
2  3.493678e-03 
3  3.493931e-03 
4  3.493777e-03 
5  3.492461e-03 
6  3.494102e-03 
7  3.493814e-03 
8  3.494081e-03 
9  3.494798e-03 
10  3.494535e-03 
11  3.494249e-03 
12  3.494827e-03 
13  3.493100e-03 
14  3.493334e-03 
15  3.494034e-03 
16  3.493614e-03 
17  3.493924e-03 
18  3.493811e-03 
19  3.493625e-03 
20  3.493879e-03 
21  3.493630e-03 
22  3.494185e-03 
23  3.493500e-03 
24  3.493537e-03 
25  3.494841e-03 
26  3.493494e-03 
27  3.494902e-03 
28  3.493428e-03 
29  3.493068e-03 
30  3.494515e-03 
31  3.493852e-03 
32  3.494013e-03 
33  3.493883e-03 
34  3.493304e-03 
35  3.493590e-03 
36  3.494123e-03 
37  3.493410e-03 
38  3.493880e-03 
39  3.493373e-03 
40  3.493197e-03 
41  3.493683e-03 
42  3.493023e-03 
43  3.493992e-03 
44  3.492455e-03 
45  3.494818e-03 
46  3.494037e-03 
47  3.493651e-03 
48  3.493469e-03 
49  3.495406e-03 
50  3.494228e-03 
51  3.494356e-03 
52  3.493424e-03 
53  3.492663e-03 
54  3.494372e-03 
55  3.493280e-03 
56  3.494128e-03 
57  3.493831e-03 
58  3.494339e-03 
59  3.493575e-03 
60  3.494399e-03 
61  3.493721e-03 
62  3.493393e-03 
63  3.493105e-03 
64  3.493928e-03 
65  3.493844e-03 
66  3.493943e-03 
67  3.493178e-03 
68  3.494130e-03 
69  3.494103e-03 
70  3.492653e-03 
71  3.493673e-03 
72  3.494236e-03 
73  3.494632e-03 
74  3.493356e-03 
75  3.493780e-03 
76  3.494480e-03 
77  3.493079e-03 
78  3.494023e-03 
79  3.493546e-03 
80  3.494706e-03 
81  3.494759e-03 
82  3.493575e-03 
83  3.493834e-03 
84  3.493969e-03 
85  3.493784e-03 
86  3.493494e-03 
87  3.494487e-03 
88  3.492779e-03 
89  3.493548e-03 
90  3.492779e-03 
91  3.494271e-03 
92  3.493378e-03 
93  3.493288e-03 
94  3.493291e-03 
95  3.493892e-03 
96  3.494144e-03 
97  3.494791e-03 
98  3.493897e-03 
99  3.494375e-03 
100  3.495435e-03 
