0  0.000000e+00 
1  4.940854e-03 
2  4.941221e-03 
3  4.940863e-03 
4  4.941471e-03 
5  4.940991e-03 
6  4.941115e-03 
7  4.940879e-03 
8  4.941485e-03 
9  4.940764e-03 
10  4.940766e-03 
11  4.940884e-03 
12  4.940884e-03 
13  4.941009e-03 
14  4.941251e-03 
15  4.940889e-03 
16  4.940891e-03 
17  4.941013e-03 
18  4.941132e-03 
19  4.940651e-03 
20  4.940893e-03 
21  4.940654e-03 
22  4.941017e-03 
23  4.940897e-03 
24  4.940897e-03 
25  4.941020e-03 
26  4.940660e-03 
27  4.941265e-03 
28  4.941144e-03 
29  4.941144e-03 
30  4.941386e-03 
31  4.940783e-03 
32  4.940663e-03 
33  4.940665e-03 
34  4.940907e-03 
35  4.940665e-03 
36  4.940907e-03 
37  4.941271e-03 
38  4.941029e-03 
39  4.941270e-03 
40  4.941029e-03 
41  4.941030e-03 
42  4.941151e-03 
43  4.940911e-03 
44  4.940910e-03 
45  4.940791e-03 
46  4.940911e-03 
47  4.940912e-03 
48  4.940793e-03 
49  4.941156e-03 
50  4.940794e-03 
51  4.941035e-03 
52  4.941036e-03 
53  4.941035e-03 
54  4.940914e-03 
55  4.941035e-03 
56  4.940794e-03 
57  4.941157e-03 
58  4.941278e-03 
59  4.941399e-03 
60  4.940675e-03 
61  4.940916e-03 
62  4.941520e-03 
63  4.941038e-03 
64  4.941281e-03 
65  4.940798e-03 
66  4.940798e-03 
67  4.940920e-03 
68  4.940799e-03 
69  4.941281e-03 
70  4.941040e-03 
71  4.941282e-03 
72  4.941041e-03 
73  4.941041e-03 
74  4.941042e-03 
75  4.941283e-03 
76  4.940921e-03 
77  4.940680e-03 
78  4.940922e-03 
79  4.941405e-03 
80  4.940923e-03 
81  4.941164e-03 
82  4.940922e-03 
83  4.940682e-03 
84  4.940923e-03 
85  4.941044e-03 
86  4.941044e-03 
87  4.941527e-03 
88  4.940924e-03 
89  4.941527e-03 
90  4.941166e-03 
91  4.940925e-03 
92  4.940683e-03 
93  4.941166e-03 
94  4.941045e-03 
95  4.941166e-03 
96  4.940683e-03 
97  4.941166e-03 
98  4.941046e-03 
99  4.941287e-03 
100  4.941287e-03 
